loci_ID	Signal	including_genes
103	1	ENSG00000111880,ENSG00000280277,ENSG00000220130,ENSG00000220960,ENSG00000223001,ENSG00000271931,ENSG00000146278,ENSG00000264017,ENSG00000154548,ENSG00000288009,ENSG00000146281,ENSG00000146276,ENSG00000111886,ENSG00000220418,ENSG00000198833,ENSG00000025039,ENSG00000218965,ENSG00000135299,ENSG00000239316,ENSG00000237027,ENSG00000083099,ENSG00000112159,ENSG00000228124,ENSG00000220871,ENSG00000217653,ENSG00000118412,ENSG00000199630,ENSG00000218300,ENSG00000219240,ENSG00000135355,ENSG00000252891,ENSG00000112182,ENSG00000226455,ENSG00000222078,ENSG00000287789,ENSG00000218730,ENSG00000260271,ENSG00000266760,ENSG00000135341,ENSG00000224605,ENSG00000263734,ENSG00000224944,ENSG00000262095,ENSG00000219087,ENSG00000220340
104	1	ENSG00000287616,ENSG00000218173,ENSG00000085382,ENSG00000252944,ENSG00000227535,ENSG00000271099,ENSG00000203809,ENSG00000187772,ENSG00000212147,ENSG00000112276,ENSG00000203808,ENSG00000132429,ENSG00000085377,ENSG00000231628,ENSG00000216639,ENSG00000219902,ENSG00000286084,ENSG00000237567,ENSG00000219088,ENSG00000284999,ENSG00000200198,ENSG00000057657
104	2	ENSG00000057663,ENSG00000269919,ENSG00000273744,ENSG00000244710,ENSG00000252444,ENSG00000233941,ENSG00000112297,ENSG00000207499,ENSG00000202386,ENSG00000282408,ENSG00000200314,ENSG00000130347,ENSG00000200295,ENSG00000130348,ENSG00000216977,ENSG00000229654,ENSG00000289020,ENSG00000235142,ENSG00000202285,ENSG00000207577,ENSG00000272398,ENSG00000130349,ENSG00000178409,ENSG00000252125,ENSG00000164494,ENSG00000276620,ENSG00000220237,ENSG00000112320,ENSG00000234206
105	1	ENSG00000112290,ENSG00000168438,ENSG00000053328,ENSG00000287268,ENSG00000203797,ENSG00000004809,ENSG00000241162,ENSG00000260188,ENSG00000219559,ENSG00000270934,ENSG00000155111,ENSG00000213150,ENSG00000217041,ENSG00000219150,ENSG00000200522,ENSG00000212587,ENSG00000199360,ENSG00000213149,ENSG00000271607,ENSG00000123505,ENSG00000219329,ENSG00000155115,ENSG00000197498,ENSG00000218803,ENSG00000112394,ENSG00000200926,ENSG00000231046,ENSG00000173214,ENSG00000271789,ENSG00000009413,ENSG00000272356,ENSG00000220392,ENSG00000229276,ENSG00000218676,ENSG00000231889,ENSG00000220506,ENSG00000286616,ENSG00000056972,ENSG00000255389,ENSG00000010810,ENSG00000289256,ENSG00000227012,ENSG00000112761,ENSG00000074935,ENSG00000203778,ENSG00000112769,ENSG00000237234,ENSG00000207044,ENSG00000270661,ENSG00000271208,ENSG00000226440,ENSG00000281613,ENSG00000216663,ENSG00000251258,ENSG00000219773,ENSG00000215807,ENSG00000217770,ENSG00000286914,ENSG00000232299,ENSG00000225580,ENSG00000271498,ENSG00000201386,ENSG00000288560,ENSG00000218490
106	1	ENSG00000219619,ENSG00000228777,ENSG00000289376,ENSG00000111816,ENSG00000287933,ENSG00000186743,ENSG00000178425,ENSG00000123500,ENSG00000218428,ENSG00000236326,ENSG00000187189,ENSG00000111817,ENSG00000233558,ENSG00000189241,ENSG00000285446,ENSG00000217241,ENSG00000218153,ENSG00000244158,ENSG00000188820,ENSG00000234117,ENSG00000173626,ENSG00000178033,ENSG00000164451,ENSG00000289304,ENSG00000111832,ENSG00000111834,ENSG00000153975,ENSG00000196911,ENSG00000183807,ENSG00000173612,ENSG00000185002
288	1	ENSG00000217089,ENSG00000200248,ENSG00000287253,ENSG00000170162,ENSG00000047936,ENSG00000251814,ENSG00000222713,ENSG00000282218,ENSG00000219703,ENSG00000226181,ENSG00000164465,ENSG00000207461,ENSG00000047932,ENSG00000218233,ENSG00000289372,ENSG00000153989,ENSG00000196376,ENSG00000230202,ENSG00000216809,ENSG00000111860,ENSG00000169075,ENSG00000198523,ENSG00000286339,ENSG00000217330,ENSG00000225549,ENSG00000111877,ENSG00000111875,ENSG00000253194
107	1	ENSG00000237742,ENSG00000224506,ENSG00000135547,ENSG00000111912,ENSG00000232131,ENSG00000222445,ENSG00000111911,ENSG00000251920,ENSG00000066651,ENSG00000213133,ENSG00000286215,ENSG00000203760,ENSG00000207632,ENSG00000201613,ENSG00000275953,ENSG00000217325,ENSG00000217404,ENSG00000287731,ENSG00000146374,ENSG00000118518,ENSG00000093144,ENSG00000251768,ENSG00000213131,ENSG00000220744,ENSG00000220522,ENSG00000220694,ENSG00000189367,ENSG00000255330,ENSG00000214338,ENSG00000184530
108	1	ENSG00000219284,ENSG00000218187,ENSG00000260212,ENSG00000219699,ENSG00000281248,ENSG00000172673,ENSG00000274493,ENSG00000152894,ENSG00000227945,ENSG00000224733,ENSG00000289190,ENSG00000213130,ENSG00000206982,ENSG00000220110,ENSG00000202200,ENSG00000196569,ENSG00000220884,ENSG00000219642,ENSG00000252554
109	1	ENSG00000237596,ENSG00000277973,ENSG00000146410,ENSG00000029363,ENSG00000289312,ENSG00000216519,ENSG00000260418,ENSG00000135525,ENSG00000220660,ENSG00000216613,ENSG00000218424,ENSG00000271765,ENSG00000272189,ENSG00000197442,ENSG00000234263,ENSG00000212242,ENSG00000286646,ENSG00000112357,ENSG00000201807,ENSG00000213109,ENSG00000182747,ENSG00000207247,ENSG00000230350,ENSG00000225391,ENSG00000235399,ENSG00000016402,ENSG00000164485,ENSG00000027697,ENSG00000177468,ENSG00000213108
109	3	ENSG00000230533,ENSG00000283265,ENSG00000220412
109	2	ENSG00000234956,ENSG00000207300,ENSG00000237499,ENSG00000118503,ENSG00000287393,ENSG00000226004,ENSG00000229922,ENSG00000219463,ENSG00000112378,ENSG00000112379,ENSG00000254440,ENSG00000262543,ENSG00000218499,ENSG00000215878,ENSG00000051620,ENSG00000135540,ENSG00000266555,ENSG00000274594,ENSG00000216802,ENSG00000225177,ENSG00000279968,ENSG00000024862,ENSG00000203734,ENSG00000225415,ENSG00000220600,ENSG00000135597,ENSG00000146386,ENSG00000112406,ENSG00000231329,ENSG00000272446,ENSG00000164440,ENSG00000226571,ENSG00000218565
110	1	ENSG00000135577,ENSG00000236822,ENSG00000203733,ENSG00000009844,ENSG00000237494,ENSG00000112414,ENSG00000236366,ENSG00000287084,ENSG00000233138,ENSG00000010818,ENSG00000237851,ENSG00000232618,ENSG00000229017,ENSG00000227192,ENSG00000146416,ENSG00000225752,ENSG00000217495,ENSG00000216642,ENSG00000217648,ENSG00000270655,ENSG00000189007,ENSG00000218896,ENSG00000223203,ENSG00000034693,ENSG00000278206,ENSG00000229036,ENSG00000001036,ENSG00000112419,ENSG00000235740,ENSG00000257065,ENSG00000135521,ENSG00000280148,ENSG00000270890,ENSG00000118491,ENSG00000118495,ENSG00000283122,ENSG00000276680,ENSG00000217231,ENSG00000169976,ENSG00000219297,ENSG00000288836,ENSG00000135604,ENSG00000217027,ENSG00000216475,ENSG00000152818,ENSG00000225311,ENSG00000219409,ENSG00000217195,ENSG00000220739
111	1	ENSG00000287976,ENSG00000234675,ENSG00000230205,ENSG00000287473,ENSG00000224658,ENSG00000111961,ENSG00000207345,ENSG00000215223,ENSG00000217824,ENSG00000231368,ENSG00000111962,ENSG00000227660,ENSG00000236591,ENSG00000219487,ENSG00000289359,ENSG00000228408,ENSG00000055208,ENSG00000225924,ENSG00000283608,ENSG00000241391,ENSG00000216265,ENSG00000177688,ENSG00000178199,ENSG00000219553,ENSG00000289045,ENSG00000131013,ENSG00000252244,ENSG00000235168,ENSG00000055211,ENSG00000281021,ENSG00000233330,ENSG00000220848,ENSG00000202343,ENSG00000186625,ENSG00000207292,ENSG00000131023,ENSG00000278899,ENSG00000120253,ENSG00000120265,ENSG00000219433,ENSG00000231760,ENSG00000285889,ENSG00000285991,ENSG00000120256,ENSG00000273132,ENSG00000268592,ENSG00000217733,ENSG00000164520,ENSG00000223701,ENSG00000216906,ENSG00000203722,ENSG00000216621,ENSG00000131015,ENSG00000215094,ENSG00000111981,ENSG00000219298,ENSG00000231120,ENSG00000218358,ENSG00000155918,ENSG00000216444,ENSG00000235972,ENSG00000213091,ENSG00000131019,ENSG00000198729,ENSG00000238594,ENSG00000201628,ENSG00000009765,ENSG00000220598,ENSG00000219622,ENSG00000120278,ENSG00000232891,ENSG00000224029,ENSG00000226599
112	1	ENSG00000130340,ENSG00000234361,ENSG00000229502,ENSG00000236324,ENSG00000220867,ENSG00000252658,ENSG00000078269,ENSG00000285642,ENSG00000233496,ENSG00000122335,ENSG00000272047,ENSG00000130338,ENSG00000188451,ENSG00000274023,ENSG00000287591,ENSG00000238019,ENSG00000243373,ENSG00000219188,ENSG00000146433,ENSG00000218226,ENSG00000278571,ENSG00000146425,ENSG00000164674,ENSG00000219249,ENSG00000265558,ENSG00000092820,ENSG00000233893,ENSG00000243775,ENSG00000285159,ENSG00000203711,ENSG00000213076,ENSG00000223191,ENSG00000130363,ENSG00000271913,ENSG00000164691,ENSG00000226032,ENSG00000288845,ENSG00000285492,ENSG00000224478,ENSG00000233682,ENSG00000164694,ENSG00000235086,ENSG00000231178,ENSG00000234777,ENSG00000286533,ENSG00000216480,ENSG00000276413,ENSG00000237927,ENSG00000112096,ENSG00000220305,ENSG00000251988,ENSG00000146457,ENSG00000285427,ENSG00000120437,ENSG00000120438,ENSG00000207392,ENSG00000206910,ENSG00000112110,ENSG00000146453,ENSG00000236823,ENSG00000130368,ENSG00000197081,ENSG00000268257,ENSG00000213073,ENSG00000175003,ENSG00000216516,ENSG00000112499,ENSG00000230234,ENSG00000146477,ENSG00000287656,ENSG00000213071
113	1	ENSG00000112541,ENSG00000206681,ENSG00000236627,ENSG00000223942,ENSG00000281832,ENSG00000216624,ENSG00000287824,ENSG00000231297,ENSG00000276643,ENSG00000164458,ENSG00000288638,ENSG00000201292,ENSG00000280991,ENSG00000233365,ENSG00000213536,ENSG00000280850,ENSG00000176381,ENSG00000287189,ENSG00000198818,ENSG00000233231,ENSG00000286760,ENSG00000060762,ENSG00000261420,ENSG00000280057,ENSG00000071242,ENSG00000232082,ENSG00000222958,ENSG00000235272,ENSG00000287690,ENSG00000235008,ENSG00000249141,ENSG00000231654,ENSG00000026297,ENSG00000227598,ENSG00000285730,ENSG00000265828,ENSG00000213066,ENSG00000272980,ENSG00000112486,ENSG00000284825,ENSG00000284914,ENSG00000166984,ENSG00000120436,ENSG00000286674,ENSG00000216966,ENSG00000280707,ENSG00000231720,ENSG00000228648,ENSG00000112494,ENSG00000120440,ENSG00000217447,ENSG00000203690,ENSG00000287297,ENSG00000272549,ENSG00000287594,ENSG00000203688,ENSG00000213065,ENSG00000146521,ENSG00000269155,ENSG00000285212,ENSG00000198221,ENSG00000130396,ENSG00000235994,ENSG00000229921,ENSG00000125337,ENSG00000153303,ENSG00000234768,ENSG00000287056,ENSG00000237987,ENSG00000228361,ENSG00000234647,ENSG00000230711,ENSG00000164488,ENSG00000224417,ENSG00000260771,ENSG00000112562
289	1	ENSG00000283061,ENSG00000282572,ENSG00000273644,ENSG00000232325,ENSG00000242611,ENSG00000287883,ENSG00000242474,ENSG00000240859,ENSG00000261795,ENSG00000239715,ENSG00000240093,ENSG00000177706,ENSG00000249852,ENSG00000248767,ENSG00000287342,ENSG00000249574,ENSG00000286710,ENSG00000286764,ENSG00000234471,ENSG00000197461,ENSG00000223855,ENSG00000188191,ENSG00000229380,ENSG00000237181,ENSG00000164818,ENSG00000164828,ENSG00000239857,ENSG00000273151,ENSG00000105963,ENSG00000240230,ENSG00000073067,ENSG00000146540,ENSG00000199023,ENSG00000225146,ENSG00000164849,ENSG00000257607,ENSG00000224079,ENSG00000226291,ENSG00000164850,ENSG00000178381,ENSG00000229043,ENSG00000164853,ENSG00000233082,ENSG00000164877,ENSG00000225981,ENSG00000273230,ENSG00000164880,ENSG00000231927,ENSG00000198517,ENSG00000164855,ENSG00000157778,ENSG00000230487,ENSG00000230444,ENSG00000231476,ENSG00000225968,ENSG00000234977,ENSG00000205971,ENSG00000236081,ENSG00000176349,ENSG00000265089
114	1	ENSG00000002822,ENSG00000286192,ENSG00000122687,ENSG00000106268,ENSG00000106266,ENSG00000284047,ENSG00000271098,ENSG00000106263,ENSG00000230914,ENSG00000271163,ENSG00000136213,ENSG00000275572,ENSG00000106003,ENSG00000264357,ENSG00000106009,ENSG00000106012,ENSG00000289352,ENSG00000136295,ENSG00000288792,ENSG00000174945,ENSG00000146535,ENSG00000231357,ENSG00000198286,ENSG00000237286,ENSG00000201794,ENSG00000228334,ENSG00000217455,ENSG00000231892,ENSG00000236708,ENSG00000146555,ENSG00000224593,ENSG00000236510,ENSG00000283991
115	1	ENSG00000270822,ENSG00000275328,ENSG00000146587,ENSG00000273313,ENSG00000272595,ENSG00000159904,ENSG00000202039,ENSG00000157954,ENSG00000164638,ENSG00000182095,ENSG00000241269,ENSG00000188365,ENSG00000272953,ENSG00000234432,ENSG00000273084,ENSG00000155034,ENSG00000230733,ENSG00000207973,ENSG00000075624,ENSG00000272719,ENSG00000228974,ENSG00000075618,ENSG00000011275,ENSG00000237738,ENSG00000283419,ENSG00000235944,ENSG00000277265,ENSG00000122543,ENSG00000122674,ENSG00000155026,ENSG00000122512,ENSG00000201990,ENSG00000106305,ENSG00000207217,ENSG00000086232,ENSG00000157999,ENSG00000240718,ENSG00000252929,ENSG00000231704,ENSG00000106346,ENSG00000008256,ENSG00000202273,ENSG00000178397,ENSG00000286075,ENSG00000274319,ENSG00000136238,ENSG00000164535,ENSG00000136240,ENSG00000231359,ENSG00000215045,ENSG00000136247,ENSG00000232581,ENSG00000146576,ENSG00000236609,ENSG00000205903,ENSG00000228010,ENSG00000198580,ENSG00000164631,ENSG00000187953,ENSG00000277327,ENSG00000169402,ENSG00000146574,ENSG00000273252,ENSG00000155070,ENSG00000205897,ENSG00000250561,ENSG00000243531,ENSG00000226943,ENSG00000241539,ENSG00000242731,ENSG00000287860,ENSG00000266287,ENSG00000239696,ENSG00000201218,ENSG00000106392,ENSG00000244167,ENSG00000230825,ENSG00000236712,ENSG00000215018,ENSG00000272732,ENSG00000272894,ENSG00000164654,ENSG00000272745,ENSG00000106399,ENSG00000219545,ENSG00000283549,ENSG00000270314,ENSG00000234718,ENSG00000201747,ENSG00000214998,ENSG00000234141,ENSG00000233108,ENSG00000106415,ENSG00000233264
116	1	ENSG00000214960,ENSG00000224683,ENSG00000229688,ENSG00000171243,ENSG00000272537,ENSG00000205858,ENSG00000224280,ENSG00000272361,ENSG00000106524,ENSG00000287799,ENSG00000136261,ENSG00000235837,ENSG00000106537,ENSG00000106541,ENSG00000270593,ENSG00000173467,ENSG00000232400,ENSG00000227965,ENSG00000106546,ENSG00000223867,ENSG00000237773,ENSG00000289189,ENSG00000232841,ENSG00000278569,ENSG00000283321,ENSG00000199473,ENSG00000236318,ENSG00000236039,ENSG00000228675,ENSG00000071189,ENSG00000279048,ENSG00000236195,ENSG00000280340,ENSG00000229937,ENSG00000048052,ENSG00000221393,ENSG00000225000,ENSG00000222164,ENSG00000226522
117	1	ENSG00000122691,ENSG00000232821,ENSG00000236536,ENSG00000229533,ENSG00000146618,ENSG00000223838,ENSG00000105849,ENSG00000265932,ENSG00000173452,ENSG00000237921,ENSG00000243004,ENSG00000213860,ENSG00000267055,ENSG00000183742,ENSG00000228598,ENSG00000233834,ENSG00000226097,ENSG00000271133,ENSG00000105855,ENSG00000200753,ENSG00000179460,ENSG00000231525,ENSG00000004846,ENSG00000223866,ENSG00000164651,ENSG00000219451,ENSG00000232790,ENSG00000234839,ENSG00000285592,ENSG00000243633,ENSG00000225308,ENSG00000195024,ENSG00000229949,ENSG00000105866,ENSG00000221783,ENSG00000105877,ENSG00000164649
118	1	ENSG00000260951,ENSG00000285960,ENSG00000227386,ENSG00000223561,ENSG00000239622,ENSG00000287096,ENSG00000286725,ENSG00000270933,ENSG00000199085,ENSG00000288962,ENSG00000289053,ENSG00000050344,ENSG00000122566,ENSG00000122565,ENSG00000285860,ENSG00000232383,ENSG00000086300,ENSG00000225792,ENSG00000214870,ENSG00000122548,ENSG00000280255,ENSG00000233760,ENSG00000286507,ENSG00000222004,ENSG00000005020,ENSG00000213787,ENSG00000226059,ENSG00000214869,ENSG00000213786,ENSG00000105991,ENSG00000233429,ENSG00000276528,ENSG00000276771,ENSG00000274864,ENSG00000274396,ENSG00000277694,ENSG00000105996,ENSG00000105997,ENSG00000253552,ENSG00000197576,ENSG00000273433,ENSG00000254369,ENSG00000106004,ENSG00000106006,ENSG00000272801,ENSG00000122592,ENSG00000270182,ENSG00000078399,ENSG00000257184,ENSG00000253187,ENSG00000283745,ENSG00000253293,ENSG00000005073,ENSG00000240990,ENSG00000273961,ENSG00000278334,ENSG00000276496,ENSG00000253508,ENSG00000277966,ENSG00000278592,ENSG00000278020,ENSG00000106031,ENSG00000243766,ENSG00000276609,ENSG00000278708,ENSG00000277469,ENSG00000277553,ENSG00000286323,ENSG00000253308,ENSG00000253405,ENSG00000106038,ENSG00000213783,ENSG00000236569,ENSG00000224322,ENSG00000279655,ENSG00000279429,ENSG00000233830,ENSG00000213781,ENSG00000235574
119	1	ENSG00000106049,ENSG00000286478,ENSG00000229893,ENSG00000106052,ENSG00000153814,ENSG00000287489,ENSG00000206623,ENSG00000234336,ENSG00000174495,ENSG00000146592,ENSG00000225286,ENSG00000255690,ENSG00000228421,ENSG00000272568,ENSG00000233517,ENSG00000106066,ENSG00000229452,ENSG00000285412,ENSG00000285162,ENSG00000106069,ENSG00000285081,ENSG00000235669,ENSG00000237065,ENSG00000223813,ENSG00000270196,ENSG00000176532,ENSG00000223437,ENSG00000288973,ENSG00000227855
290	1	ENSG00000200446,ENSG00000273580,ENSG00000226102,ENSG00000270889,ENSG00000287893,ENSG00000232930,ENSG00000285573,ENSG00000205745,ENSG00000261184,ENSG00000228815,ENSG00000271117,ENSG00000122547,ENSG00000228770,ENSG00000229679,ENSG00000234457,ENSG00000260070,ENSG00000164542,ENSG00000201432,ENSG00000011426,ENSG00000237400,ENSG00000136250,ENSG00000230539,ENSG00000272984,ENSG00000229424,ENSG00000235728,ENSG00000225739,ENSG00000230831,ENSG00000155849,ENSG00000221325,ENSG00000224101,ENSG00000224706,ENSG00000222869,ENSG00000213744,ENSG00000200113,ENSG00000201566,ENSG00000178503,ENSG00000187037,ENSG00000086289,ENSG00000283444,ENSG00000225314,ENSG00000086288,ENSG00000106483,ENSG00000010270,ENSG00000227191,ENSG00000211687,ENSG00000211688,ENSG00000211689,ENSG00000211690,ENSG00000211691,ENSG00000211692,ENSG00000211693,ENSG00000231202,ENSG00000289366,ENSG00000211694,ENSG00000231916,ENSG00000211695,ENSG00000225992,ENSG00000272908,ENSG00000211696,ENSG00000281103,ENSG00000249978,ENSG00000226212,ENSG00000228668,ENSG00000211697,ENSG00000211698,ENSG00000211699,ENSG00000233306,ENSG00000211701,ENSG00000078053,ENSG00000241756,ENSG00000227404,ENSG00000164556
291	1	ENSG00000203446,ENSG00000227658,ENSG00000232458,ENSG00000224017,ENSG00000122641,ENSG00000224116,ENSG00000289403,ENSG00000106571,ENSG00000213721,ENSG00000238284,ENSG00000229161,ENSG00000231539,ENSG00000261019,ENSG00000136197,ENSG00000256646,ENSG00000106588,ENSG00000234983,ENSG00000106591,ENSG00000232006,ENSG00000201933,ENSG00000002746,ENSG00000181211,ENSG00000264069,ENSG00000252983,ENSG00000223258,ENSG00000228680,ENSG00000213717
292	1	ENSG00000234359,ENSG00000225537,ENSG00000226999,ENSG00000164742,ENSG00000214765,ENSG00000272556,ENSG00000212450,ENSG00000235955,ENSG00000226838,ENSG00000251378,ENSG00000202350,ENSG00000283247,ENSG00000146678,ENSG00000146674,ENSG00000237471,ENSG00000229628,ENSG00000233952,ENSG00000221971,ENSG00000224547,ENSG00000229459,ENSG00000237760,ENSG00000240355,ENSG00000230680,ENSG00000224519,ENSG00000233539,ENSG00000242948,ENSG00000232072,ENSG00000223829,ENSG00000229192,ENSG00000242552,ENSG00000214754,ENSG00000286315,ENSG00000136205,ENSG00000236078,ENSG00000221845,ENSG00000158683,ENSG00000146666,ENSG00000136275,ENSG00000225507,ENSG00000136273,ENSG00000164744,ENSG00000164746,ENSG00000183696,ENSG00000179869
120	2	ENSG00000285536,ENSG00000225705,ENSG00000279578,ENSG00000229165,ENSG00000218305,ENSG00000234686,ENSG00000270763,ENSG00000286995,ENSG00000279104,ENSG00000188730,ENSG00000042813,ENSG00000223893,ENSG00000287521,ENSG00000164500,ENSG00000228005
120	3	ENSG00000231681
120	1	ENSG00000235620,ENSG00000185811,ENSG00000285165,ENSG00000200815,ENSG00000132436,ENSG00000132437,ENSG00000226122,ENSG00000106070,ENSG00000286658,ENSG00000236046,ENSG00000228085,ENSG00000228204,ENSG00000201133,ENSG00000106078,ENSG00000231490,ENSG00000288798,ENSG00000227233,ENSG00000228897,ENSG00000227080,ENSG00000285741,ENSG00000229478,ENSG00000229403,ENSG00000242650,ENSG00000286987
293	1	ENSG00000182487,ENSG00000214544,ENSG00000205578,ENSG00000130305,ENSG00000146755,ENSG00000225005,ENSG00000077800,ENSG00000206709,ENSG00000202035,ENSG00000188763,ENSG00000009954,ENSG00000252713,ENSG00000106635,ENSG00000106638,ENSG00000009950,ENSG00000274080,ENSG00000176428,ENSG00000176410,ENSG00000071462,ENSG00000106089,ENSG00000265724,ENSG00000241709,ENSG00000225969,ENSG00000106077,ENSG00000165215,ENSG00000189143,ENSG00000165171,ENSG00000175877,ENSG00000261467,ENSG00000049540,ENSG00000232415,ENSG00000106683,ENSG00000106682,ENSG00000207741,ENSG00000086730,ENSG00000049541,ENSG00000287815,ENSG00000106665,ENSG00000006704,ENSG00000238391,ENSG00000273069,ENSG00000279005,ENSG00000263001,ENSG00000232729,ENSG00000262648,ENSG00000158517,ENSG00000289346,ENSG00000196275,ENSG00000277072,ENSG00000123965,ENSG00000239069,ENSG00000184616,ENSG00000274070,ENSG00000274523,ENSG00000277127,ENSG00000174428,ENSG00000165178,ENSG00000277053,ENSG00000276592,ENSG00000277675,ENSG00000263081,ENSG00000275121,ENSG00000286038,ENSG00000276840,ENSG00000267828,ENSG00000286137,ENSG00000273598,ENSG00000202021,ENSG00000286014,ENSG00000278416,ENSG00000199870,ENSG00000205583,ENSG00000275930,ENSG00000146722,ENSG00000178809,ENSG00000223705,ENSG00000272391,ENSG00000242073,ENSG00000170092,ENSG00000127957,ENSG00000200874,ENSG00000127946,ENSG00000279996,ENSG00000006606,ENSG00000106178,ENSG00000219039,ENSG00000005486,ENSG00000127948,ENSG00000284334,ENSG00000235090,ENSG00000201643,ENSG00000189077,ENSG00000127952,ENSG00000280388,ENSG00000146701,ENSG00000230882,ENSG00000251798,ENSG00000227038,ENSG00000224273,ENSG00000213549,ENSG00000228829,ENSG00000177679
121	1	ENSG00000006128,ENSG00000070669,ENSG00000284707,ENSG00000226744,ENSG00000231812,ENSG00000237818,ENSG00000231859,ENSG00000232032,ENSG00000284627,ENSG00000232097,ENSG00000238228,ENSG00000266318,ENSG00000266668,ENSG00000183444,ENSG00000285725,ENSG00000243554,ENSG00000135175,ENSG00000277946,ENSG00000164715,ENSG00000180535,ENSG00000205356,ENSG00000164713,ENSG00000006453,ENSG00000272950,ENSG00000214389,ENSG00000213455,ENSG00000223402,ENSG00000288889,ENSG00000106236,ENSG00000207204,ENSG00000166448,ENSG00000196367,ENSG00000266019,ENSG00000286305,ENSG00000238109,ENSG00000198742,ENSG00000284840,ENSG00000185467,ENSG00000002079,ENSG00000284523,ENSG00000284292,ENSG00000241685,ENSG00000130429,ENSG00000106244,ENSG00000106245,ENSG00000106246,ENSG00000248919,ENSG00000160917,ENSG00000228335,ENSG00000241468,ENSG00000198556,ENSG00000160908,ENSG00000196652,ENSG00000221909,ENSG00000197343,ENSG00000272647,ENSG00000244219,ENSG00000197037,ENSG00000224448,ENSG00000106258,ENSG00000282301,ENSG00000282277,ENSG00000160870,ENSG00000160868,ENSG00000273407,ENSG00000261511,ENSG00000021461,ENSG00000260445,ENSG00000260524,ENSG00000244623,ENSG00000146833,ENSG00000176402,ENSG00000237640,ENSG00000199711
